id,price
15246,16494.237622629076
5176,5936.272024887233
3143,14305.172470600159
3360,24928.102776771255
3105,15418.539302327239
5390,10649.557340802245
15021,24786.46768030678
17878,37791.87772744374
17425,19410.67508422518
1403,9786.600235054939
175,8053.104075024031
7561,5561.637028886735
4698,15348.095672446478
1713,6536.292997217623
10733,17360.560122462382
2737,20870.11777445642
4453,18798.758501287622
9129,3537.6125162882213
8383,16593.65506599099
10009,25935.121418126666
17596,17036.90272112976
590,11584.219943017126
10362,10690.91036726293
17936,13399.885048434082
2754,20251.311948596198
2041,11449.80816518581
10330,10949.396277614462
13470,12583.119019511974
1397,6660.320664686813
10565,23858.08581751881
15837,5644.533926743622
1140,23947.936293375642
4474,28983.52883969532
3404,36683.01500908613
9497,25073.79637842825
246,19351.143469627106
9969,14237.409531031995
2,7016.058745150854
8193,11725.413868811578
5137,40807.279823536184
17977,17770.013444888813
2163,9077.148671623292
12032,20002.38542477533
3358,12019.386035177919
2363,14313.53306427697
15198,32924.901235209836
13108,26403.142062770276
2685,22981.87818374088
15917,53616.15844153816
15366,21778.474624872793
3773,4070.470840300416
3896,20913.128069623122
17632,18300.98677714321
16494,10294.547336539084
8136,9774.072792108913
12746,64857.64386426818
7351,3825.618313505607
14264,22456.485501818657
7810,8294.772139545375
8693,12734.93059837507
2631,5431.441543733376
7337,36435.79898840324
16605,11667.126379565761
10262,6530.636860716253
9505,18994.719564725063
15045,15239.460502782742
2690,10087.657669199862
12781,8418.087360403637
7170,37829.909297166
17369,15070.740372585726
6958,15085.163893523299
11673,17157.534499811107
18256,7030.713527373168
4114,19663.79951736478
6884,23212.424069321463
6944,6436.006171246595
2484,18732.323975242038
12059,13196.913074509423
3340,35988.00702708355
7244,29313.045405604276
538,28539.55095586009
17033,4513.918221736306
2492,7265.606037054053
9127,7539.682510151011
1852,10200.720078474928
2634,7951.597115282704
13985,23226.746993692705
14309,11963.882365276773
5143,7318.243029265544
12940,18416.53423973351
2445,19035.618356550192
5204,18694.488928610364
11309,13764.250916242372
4873,16559.993693633853
10713,11036.105981125818
9846,15878.415721327705
16698,44018.530220435765
