id,price
15246,16932.979791514343
5176,3378.0737523007306
3143,15476.701699653799
3360,41521.30910636745
3105,5603.334109786184
5390,10099.260381508844
15021,34004.41938836471
17878,43106.25927646134
17425,18622.86505798198
1403,3053.6564929808096
175,6919.112846672228
7561,6247.314331062261
4698,4417.8215042971015
1713,4587.960259189633
10733,11753.529202612268
2737,14837.202746918076
4453,24735.207908392884
9129,1525.9776901103976
8383,9970.912328859391
10009,29319.07006228493
17596,14924.943781736965
590,10574.940425665149
10362,11014.747262156872
17936,10701.116734347199
2754,19076.5801569476
2041,8899.223467957185
10330,5403.571917853406
13470,11841.49444857187
1397,4526.1535670512285
10565,24977.440733965752
15837,3370.357353846369
1140,17653.03111495539
4474,27879.23982449968
3404,39863.03532120321
9497,25268.980411904555
246,26356.124867036422
9969,5704.631840655791
2,6065.188129067634
8193,9922.668309558874
5137,40167.77424945959
17977,16015.40912459747
2163,3812.747277894708
12032,19777.757450300378
3358,14183.52855392913
2363,17012.019501867817
15198,56796.42923285357
13108,44405.09855586259
2685,26647.54944733951
15917,25422.655438993825
15366,16429.192305542765
3773,1985.4620636870666
3896,19811.622541403845
17632,28355.111507936504
16494,6089.548528303979
8136,10454.925528650278
12746,37635.79866332498
7351,3180.02445521297
14264,14384.996867874956
7810,6901.445081577576
8693,10820.652580486516
2631,451.4873678283846
7337,34615.09164820851
16605,10627.287121389318
10262,2891.339299680491
9505,21804.498048716614
15045,18886.615907528772
2690,4132.620762440326
12781,3303.247916328123
7170,39192.28050881621
17369,4456.0393275397555
6958,10585.018213558522
11673,27068.492339978584
18256,7065.076356587368
4114,20035.06119247383
6884,23060.56543366045
6944,5794.833864742438
2484,20905.07009953717
12059,11966.28379404216
3340,42944.82457641249
7244,38507.15433415977
538,29109.838112900943
17033,4815.360745000999
2492,3422.0179608838484
9127,4058.5983394189916
1852,9658.929854633501
2634,3822.2681073036883
13985,20831.08731087557
14309,11127.85634819456
5143,5834.581096576061
12940,16914.11564510441
2445,16318.124156508045
5204,10487.986986044536
11309,7104.675479164829
4873,19309.746127147253
10713,6111.512863611296
9846,3905.966161862365
16698,52986.19642625081
16047,13620.91312441875
2310,18219.057609642816
11602,15704.700212783648
15158,3780.153158262587
16370,19609.61801860124
3103,19728.45053115468
1757,21214.67721306165
10966,4822.056260285488
13415,17791.332302670413
600,6116.30013053938
14911,25041.432485130706
9652,8989.626923598571
17148,7530.6760702546935
1722,2590.8571389115377
14431,17207.784809626424
17742,9503.13467828012
12853,15479.783731338328
13270,1990.3018694678958
6696,5066.838444833486
15322,5170.210123775725
17553,15291.97829191774
