id,price
15246,14729.95
5176,6021.9
3143,9494.04
3360,30267.19
3105,9329.77
5390,27314.44
15021,32906.85
17878,22841.53
17425,20726.65
1403,4497.69
175,7139.01
7561,4879.61
4698,57533.15
1713,5877.35
10733,21921.27
2737,38329.96
4453,13790.1
9129,2380.55
8383,17474.09
10009,28076.76
17596,16761.93
590,24500.98
10362,11146.28
17936,10662.68
2754,23470.21
2041,8477.99
10330,5473.41
13470,12433.03
1397,5040.21
10565,45292.57
15837,4056.45
1140,27255.98
4474,23564.12
3404,34473.69
9497,31215.15
246,27370.91
9969,21836.05
2,8398.17
8193,11214.71
5137,35198.88
17977,12673.67
2163,3405.78
12032,27073.82
3358,14295.19
2363,7162.93
15198,39581.41
13108,45125.37
2685,16447.37
15917,78759.98
15366,14837.63
3773,6942.27
3896,23338.89
17632,21636.44
16494,6094.17
8136,11233.97
12746,53353.34
7351,5050.85
14264,10475.0
7810,11154.85
8693,11073.03
2631,7357.98
7337,6351.53
16605,11701.6
10262,2428.47
9505,26783.79
15045,22213.92
2690,4082.29
12781,4177.21
7170,38881.75
17369,13911.25
6958,13444.52
11673,18371.17
18256,7935.2
4114,16966.49
6884,4829.33
6944,4609.46
2484,31133.76
12059,5842.64
3340,42326.91
7244,20624.69
538,44468.83
17033,3449.5
2492,8005.04
9127,1055.63
1852,9489.49
2634,5943.43
13985,41488.38
14309,7755.94
5143,3632.57
12940,16126.86
2445,20513.2
5204,5240.13
11309,10960.55
4873,17180.48
10713,9614.36
9846,9080.7
16698,45365.85
16047,17274.5
2310,13759.57
11602,17095.9
15158,6417.95
16370,14009.26
3103,25883.45
1757,15927.05
10966,12964.16
13415,15480.4
600,7835.88
14911,25096.63
9652,10761.64
17148,7518.67
1722,3078.87
14431,8899.89
17742,7456.6
12853,18777.8
13270,2579.17
6696,13669.45
15322,3712.97
17553,2762.73
14906,601.16
15403,9697.47
4859,29749.72
2857,19601.33
18588,10472.61
10158,22699.13
13071,15626.24
11722,9317.49
11616,5596.98
285,12018.54
3291,11819.34
2125,6008.31
4799,15058.72
7734,5690.71
14188,4768.39
13434,10531.68
3435,20190.61
